,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,people_fully_vaccinated_per_hundred,new_vaccinations,people_vaccinated_per_hundred,population_density,median_age,aged_70_older,extreme_poverty,population,cardiovasc_death_rate,diabetes_prevalence,human_development_index
184057,ISR,Asia,Israel,2021-04-05,834534.0,0.0,6249.0,0.0,91675.36,0.0,686.466,0.0,14361234.0,1545.715,10185420.0,5300331.0,4885089.0,51.7,31646.0,56.09,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184058,ISR,Asia,Israel,2021-04-06,834534.0,0.0,6249.0,0.0,91675.36,0.0,686.466,0.0,14411015.0,1551.073,10211251.0,5309367.0,4901884.0,51.88,25831.0,56.19,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184059,ISR,Asia,Israel,2021-04-07,834534.0,0.0,6249.0,0.0,91675.36,0.0,686.466,0.0,14456384.0,1555.956,10235502.0,5318302.0,4917200.0,52.04,24251.0,56.28,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184060,ISR,Asia,Israel,2021-04-08,834534.0,0.0,6249.0,0.0,91675.36,0.0,686.466,0.0,14493048.0,1559.902,10261950.0,5327732.0,4934218.0,52.22,26448.0,56.38,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184061,ISR,Asia,Israel,2021-04-09,834534.0,0.0,6249.0,0.0,91675.36,0.0,686.466,0.0,14528056.0,1563.67,10271820.0,5331342.0,4940478.0,52.29,9870.0,56.42,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184062,ISR,Asia,Israel,2021-04-10,834534.0,0.0,6249.0,0.0,91675.36,0.0,686.466,0.0,14538927.0,1564.84,10276980.0,5332979.0,4944001.0,52.32,5160.0,56.44,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184063,ISR,Asia,Israel,2021-04-11,836218.0,1684.0,6308.0,59.0,91860.35,184.991,692.947,6.481,14570496.0,1568.238,10300275.0,5342024.0,4958251.0,52.47,23295.0,56.54,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184064,ISR,Asia,Israel,2021-04-12,836218.0,0.0,6308.0,0.0,91860.35,0.0,692.947,0.0,14619739.0,1573.538,10322449.0,5350962.0,4971487.0,52.61,22174.0,56.63,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184065,ISR,Asia,Israel,2021-04-13,836218.0,0.0,6308.0,0.0,91860.35,0.0,692.947,0.0,14679035.0,1579.92,10333250.0,5356803.0,4976447.0,52.67,10801.0,56.69,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184066,ISR,Asia,Israel,2021-04-14,836218.0,0.0,6308.0,0.0,91860.35,0.0,692.947,0.0,14725819.0,1584.955,10342211.0,5360453.0,4981758.0,52.72,8961.0,56.73,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184067,ISR,Asia,Israel,2021-04-15,836218.0,0.0,6308.0,0.0,91860.35,0.0,692.947,0.0,14739643.0,1586.443,10343493.0,5361152.0,4982341.0,52.73,1282.0,56.74,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184068,ISR,Asia,Israel,2021-04-16,836218.0,0.0,6308.0,0.0,91860.35,0.0,692.947,0.0,14769334.0,1589.639,10353569.0,5364573.0,4988996.0,52.8,10076.0,56.77,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184069,ISR,Asia,Israel,2021-04-17,836218.0,0.0,6308.0,0.0,91860.35,0.0,692.947,0.0,14780191.0,1590.807,10356366.0,5365395.0,4990971.0,52.82,2797.0,56.78,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184070,ISR,Asia,Israel,2021-04-18,837270.0,1052.0,6351.0,43.0,91975.914,115.564,697.671,4.724,14812091.0,1594.241,10370898.0,5372494.0,4998404.0,52.9,14532.0,56.86,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184071,ISR,Asia,Israel,2021-04-19,837270.0,0.0,6351.0,0.0,91975.914,0.0,697.671,0.0,14855997.0,1598.966,10384441.0,5378901.0,5005540.0,52.97,13543.0,56.93,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184072,ISR,Asia,Israel,2021-04-20,837270.0,0.0,6351.0,0.0,91975.914,0.0,697.671,0.0,14898981.0,1603.593,10397619.0,5385188.0,5012431.0,53.05,13178.0,56.99,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184073,ISR,Asia,Israel,2021-04-21,837270.0,0.0,6351.0,0.0,91975.914,0.0,697.671,0.0,14937530.0,1607.742,10411114.0,5391570.0,5019544.0,53.12,13495.0,57.06,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184074,ISR,Asia,Israel,2021-04-22,837270.0,0.0,6351.0,0.0,91975.914,0.0,697.671,0.0,14968571.0,1611.083,10424759.0,5397523.0,5027236.0,53.2,13645.0,57.12,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184075,ISR,Asia,Israel,2021-04-23,837270.0,0.0,6351.0,0.0,91975.914,0.0,697.671,0.0,15003124.0,1614.802,10430920.0,5400291.0,5030629.0,53.24,6161.0,57.15,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184076,ISR,Asia,Israel,2021-04-24,837270.0,0.0,6351.0,0.0,91975.914,0.0,697.671,0.0,15011706.0,1615.726,10432979.0,5401060.0,5031919.0,53.25,2059.0,57.16,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184077,ISR,Asia,Israel,2021-04-25,838254.0,984.0,6375.0,24.0,92084.01,108.095,700.308,2.636,15039272.0,1618.692,10444735.0,5405889.0,5038846.0,53.33,11756.0,57.21,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184078,ISR,Asia,Israel,2021-04-26,838254.0,0.0,6375.0,0.0,92084.01,0.0,700.308,0.0,15074605.0,1622.495,10458104.0,5411369.0,5046735.0,53.41,13369.0,57.27,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184079,ISR,Asia,Israel,2021-04-27,838254.0,0.0,6375.0,0.0,92084.01,0.0,700.308,0.0,15105355.0,1625.805,10469241.0,5415878.0,5053363.0,53.48,11137.0,57.32,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184080,ISR,Asia,Israel,2021-04-28,838254.0,0.0,6375.0,0.0,92084.01,0.0,700.308,0.0,15139772.0,1629.509,10481080.0,5420380.0,5060700.0,53.56,11839.0,57.36,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184081,ISR,Asia,Israel,2021-04-29,838254.0,0.0,6375.0,0.0,92084.01,0.0,700.308,0.0,15170892.0,1632.859,10492755.0,5424758.0,5067997.0,53.64,11675.0,57.41,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184082,ISR,Asia,Israel,2021-04-30,838254.0,0.0,6375.0,0.0,92084.01,0.0,700.308,0.0,15205689.0,1636.604,10497884.0,5426683.0,5071201.0,53.67,5129.0,57.43,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184083,ISR,Asia,Israel,2021-05-01,838254.0,0.0,6375.0,0.0,92084.01,0.0,700.308,0.0,15214707.0,1637.575,10499237.0,5427141.0,5072096.0,53.68,1353.0,57.44,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184084,ISR,Asia,Israel,2021-05-02,838878.0,624.0,6391.0,16.0,92152.555,68.548,702.065,1.758,15239586.0,1640.253,10508554.0,5430366.0,5078188.0,53.74,9317.0,57.47,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184085,ISR,Asia,Israel,2021-05-03,838878.0,0.0,6391.0,0.0,92152.555,0.0,702.065,0.0,15272315.0,1643.775,10517924.0,5433901.0,5084023.0,53.8,9370.0,57.51,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184086,ISR,Asia,Israel,2021-05-04,838878.0,0.0,6391.0,0.0,92152.555,0.0,702.065,0.0,15305504.0,1647.347,10526256.0,5437495.0,5088761.0,53.86,8332.0,57.55,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184087,ISR,Asia,Israel,2021-05-05,838878.0,0.0,6391.0,0.0,92152.555,0.0,702.065,0.0,15339193.0,1650.973,10533641.0,5440788.0,5092853.0,53.9,7385.0,57.58,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184088,ISR,Asia,Israel,2021-05-06,838878.0,0.0,6391.0,0.0,92152.555,0.0,702.065,0.0,15367171.0,1653.985,10540432.0,5444434.0,5095998.0,53.93,6791.0,57.62,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184089,ISR,Asia,Israel,2021-05-07,838878.0,0.0,6391.0,0.0,92152.555,0.0,702.065,0.0,15399647.0,1657.48,10544788.0,5446281.0,5098507.0,53.96,4356.0,57.64,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184090,ISR,Asia,Israel,2021-05-08,838878.0,0.0,6391.0,0.0,92152.555,0.0,702.065,0.0,15409885.0,1658.582,10545541.0,5446525.0,5099016.0,53.96,753.0,57.64,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184091,ISR,Asia,Israel,2021-05-09,839282.0,404.0,6404.0,13.0,92196.94,44.38,703.493,1.428,15432972.0,1661.067,10553143.0,5449376.0,5103767.0,54.01,7602.0,57.67,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184092,ISR,Asia,Israel,2021-05-10,839282.0,0.0,6404.0,0.0,92196.94,0.0,703.493,0.0,15467651.0,1664.799,10560758.0,5452276.0,5108482.0,54.06,7615.0,57.7,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184093,ISR,Asia,Israel,2021-05-11,839282.0,0.0,6404.0,0.0,92196.94,0.0,703.493,0.0,15498631.0,1668.134,10567263.0,5454899.0,5112364.0,54.1,6505.0,57.73,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184094,ISR,Asia,Israel,2021-05-12,839282.0,0.0,6404.0,0.0,92196.94,0.0,703.493,0.0,15526962.0,1671.183,10572639.0,5456933.0,5115706.0,54.14,5376.0,57.75,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184095,ISR,Asia,Israel,2021-05-13,839282.0,0.0,6404.0,0.0,92196.94,0.0,703.493,0.0,15547600.0,1673.404,10578371.0,5458977.0,5119394.0,54.18,5732.0,57.77,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184096,ISR,Asia,Israel,2021-05-14,839282.0,0.0,6404.0,0.0,92196.94,0.0,703.493,0.0,15567453.0,1675.541,10580845.0,5459956.0,5120889.0,54.2,2474.0,57.78,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184097,ISR,Asia,Israel,2021-05-15,839282.0,0.0,6404.0,0.0,92196.94,0.0,703.493,0.0,15572861.0,1676.123,10581364.0,5460215.0,5121149.0,54.2,519.0,57.79,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184098,ISR,Asia,Israel,2021-05-16,839543.0,261.0,6412.0,8.0,92225.61,28.671,704.372,0.879,15587483.0,1677.697,10583099.0,5460745.0,5122354.0,54.21,1735.0,57.79,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184099,ISR,Asia,Israel,2021-05-17,839543.0,0.0,6412.0,0.0,92225.61,0.0,704.372,0.0,15596078.0,1678.622,10584250.0,5461048.0,5123202.0,54.22,1151.0,57.79,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184100,ISR,Asia,Israel,2021-05-18,839543.0,0.0,6412.0,0.0,92225.61,0.0,704.372,0.0,15619366.0,1681.129,10591153.0,5463011.0,5128142.0,54.27,6903.0,57.82,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184101,ISR,Asia,Israel,2021-05-19,839543.0,0.0,6412.0,0.0,92225.61,0.0,704.372,0.0,15647342.0,1684.14,10598430.0,5465244.0,5133186.0,54.33,7277.0,57.84,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184102,ISR,Asia,Israel,2021-05-20,839543.0,0.0,6412.0,0.0,92225.61,0.0,704.372,0.0,15668898.0,1686.46,10604621.0,5467555.0,5137066.0,54.37,6191.0,57.86,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184103,ISR,Asia,Israel,2021-05-21,839543.0,0.0,6412.0,0.0,92225.61,0.0,704.372,0.0,15695493.0,1689.322,10607229.0,5468749.0,5138480.0,54.38,2608.0,57.88,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184104,ISR,Asia,Israel,2021-05-22,839543.0,0.0,6412.0,0.0,92225.61,0.0,704.372,0.0,15702318.0,1690.057,10607831.0,5468955.0,5138876.0,54.39,602.0,57.88,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184105,ISR,Asia,Israel,2021-05-23,839752.0,209.0,6419.0,7.0,92248.57,22.959,705.141,0.769,15720385.0,1692.001,10613319.0,5471227.0,5142092.0,54.42,5488.0,57.9,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184106,ISR,Asia,Israel,2021-05-24,839752.0,0.0,6419.0,0.0,92248.57,0.0,705.141,0.0,15752139.0,1695.419,10619059.0,5473370.0,5145689.0,54.46,5740.0,57.93,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184107,ISR,Asia,Israel,2021-05-25,839752.0,0.0,6419.0,0.0,92248.57,0.0,705.141,0.0,15778533.0,1698.26,10623470.0,5475193.0,5148277.0,54.48,4411.0,57.94,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184108,ISR,Asia,Israel,2021-05-26,839752.0,0.0,6419.0,0.0,92248.57,0.0,705.141,0.0,15804077.0,1701.009,10627389.0,5476608.0,5150781.0,54.51,3919.0,57.96,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184109,ISR,Asia,Israel,2021-05-27,839752.0,0.0,6419.0,0.0,92248.57,0.0,705.141,0.0,15831527.0,1703.964,10632444.0,5478474.0,5153970.0,54.55,5055.0,57.98,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184110,ISR,Asia,Israel,2021-05-28,839752.0,0.0,6419.0,0.0,92248.57,0.0,705.141,0.0,15862921.0,1707.343,10634644.0,5479268.0,5155376.0,54.56,2200.0,57.99,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184111,ISR,Asia,Israel,2021-05-29,839752.0,0.0,6419.0,0.0,92248.57,0.0,705.141,0.0,15872102.0,1708.331,10635063.0,5479460.0,5155603.0,54.56,419.0,57.99,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184112,ISR,Asia,Israel,2021-05-30,839902.0,150.0,6425.0,6.0,92265.05,16.478,705.8,0.659,15891600.0,1710.429,10638645.0,5481105.0,5157540.0,54.58,3582.0,58.01,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184113,ISR,Asia,Israel,2021-05-31,839902.0,0.0,6425.0,0.0,92265.05,0.0,705.8,0.0,15916690.0,1713.13,10642480.0,5482846.0,5159634.0,54.61,3835.0,58.03,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184114,ISR,Asia,Israel,2021-06-01,839902.0,0.0,6425.0,0.0,92265.05,0.0,705.8,0.0,15938110.0,1715.435,10645690.0,5484232.0,5161458.0,54.62,3210.0,58.04,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184115,ISR,Asia,Israel,2021-06-02,839902.0,0.0,6425.0,0.0,92265.05,0.0,705.8,0.0,15955011.0,1717.254,10648814.0,5485746.0,5163068.0,54.64,3124.0,58.06,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184116,ISR,Asia,Israel,2021-06-03,839902.0,0.0,6425.0,0.0,92265.05,0.0,705.8,0.0,15970568.0,1718.929,10651996.0,5487432.0,5164564.0,54.66,3182.0,58.07,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184117,ISR,Asia,Israel,2021-06-04,839902.0,0.0,6425.0,0.0,92265.05,0.0,705.8,0.0,15988395.0,1720.848,10653882.0,5488534.0,5165348.0,54.67,1886.0,58.09,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184118,ISR,Asia,Israel,2021-06-05,839902.0,0.0,6425.0,0.0,92265.05,0.0,705.8,0.0,15995636.0,1721.627,10654225.0,5488718.0,5165507.0,54.67,343.0,58.09,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184119,ISR,Asia,Israel,2021-06-06,840017.0,115.0,6429.0,4.0,92277.68,12.633,706.24,0.439,16011484.0,1723.333,10659522.0,5493012.0,5166510.0,54.68,5297.0,58.13,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184120,ISR,Asia,Israel,2021-06-07,840017.0,0.0,6429.0,0.0,92277.68,0.0,706.24,0.0,16034260.0,1725.784,10664777.0,5497453.0,5167324.0,54.69,5255.0,58.18,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184121,ISR,Asia,Israel,2021-06-08,840017.0,0.0,6429.0,0.0,92277.68,0.0,706.24,0.0,16055274.0,1728.046,10669692.0,5501193.0,5168499.0,54.7,4915.0,58.22,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
184122,ISR,Asia,Israel,2021-06-09,840017.0,0.0,6429.0,0.0,92277.68,0.0,706.24,0.0,16072033.0,1729.85,10674638.0,5504808.0,5169830.0,54.71,4946.0,58.26,402.606,30.6,7.359,0.5,9449000,93.32,6.74,0.919
